photo_ID,region,marina,company,photo_type,day,month,year,M_mahi_gaffers,F_mahi_gaffers,mahi_gaffers,mahi_bailers,wahoo,Blackfin Tuna,Kingfish,Bonita,Blue Runners,Yellowtail Snapper,African Pompano,Tripletail,Rainbow Runner,Amberjack/Banded Rudderfish/Almaco Jack,Cero/Spanish Mackerel,Red Grouper,Skipjack Tuna,Golden/Blueline Tilefish,Mangrove_Snapper,Mutton Snapper,Vermillion Snapper,Cobia,Black/Gag Grouper/Unidentified,Yellow Jack,Blackbelly Rosefish,Barracuda,Snowy Grouper,Silk Snapper,Porgies,Red Snapper,Sailfish,Atlantic Bonito,Triggerfish,Lane_Snapper,Bluefish,Jack Crevalle,Cubera Snapper,Swordfish,Notes
Jun11th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,11,6,2019,1,,,1,,4,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Jun15th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,15,6,2019,,,,2,,1,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun16th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,16,6,2019,1,1,,2,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun19th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,19,6,2019,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun20th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,20,6,2019,,,,,1,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun21st2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,21,6,2019,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun25th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,25,6,2019,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun28th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,28,6,2019,,,,14,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
Jul2nd2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,7,2019,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul5th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,5,7,2019,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul6th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,6,7,2019,,,,1,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul6th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,6,7,2019,1,,,2,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Jul10th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,10,7,2019,1,,,24,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,
Jul12th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,12,7,2019,,,,,1,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul14th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,14,7,2019,,1,,7,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul25th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,25,7,2019,,,,,1,,2,1,1,33,,,,8,,,,,,,,,,,,,,,6,,,,,,,,,,There could be 1-7 moreyellowtail; 1-3 more amberjacks & porgies
Jul31st2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,31,7,2019,,,,4,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug2nd2019 (4).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,8,2019,,1,,7,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug2nd2019(4).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,8,2019,,,,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug2nd2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,8,2019,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug6th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,6,8,2019,,,,,1,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug9th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,9,8,2019,2,2,,10,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
Aug9th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,9,8,2019,,,,1,,,,,,,,,,1,,,,,,,2,,,,,,,2,,,,,,,,,,,
Aug14th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,14,8,2019,,,,,2,,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug13th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,13,8,2019,,,,6,,,,,,,,,,,,,,,,,1,,,,,,,5,1,,,,,,,,,,
Aug15th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,15,8,2019,,,,,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug20th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,20,8,2019,,,,,1,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug21st2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,21,8,2019,,,,1,,1,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug28th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,28,8,2019,,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep5th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,5,9,2019,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep13th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,13,9,2019,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep13th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,13,9,2019,,,,3,,,,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Sep16th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,16,9,2019,,1,,6,,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep17th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,17,9,2019,,1,,,,,,1,,,,,,,,,,,,,4,,,,,1,,,,,,,1,,,,,,
Sep18th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,18,9,2019,1,,,4,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep19th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,19,9,2019,1,,,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Sep23rd2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,23,9,2019,3,,,19,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Sep24th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,24,9,2019,,1,,10,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep24th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,24,9,2019,,,,17,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sep25th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,25,9,2019,3,3,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,
Sep25th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,25,9,2019,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep26th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,26,9,2019,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep27th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,27,9,2019,1,2,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
Sep27th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,27,9,2019,,,,2,,1,,,,,,,,1,,,,,,,12,,,,,,,,,,,,,,,,,,
Sep28th2019 (4).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,28,9,2019,,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep28th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,28,9,2019,,,,7,3,3,,,,,,,1,1,,,,,,,16,,,,,,,,,,,,,,,,,,
Sep29th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,29,9,2019,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep29th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,29,9,2019,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep30th2019 (3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,9,2019,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sep30th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,9,2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep30th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,9,2019,1,,,7,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Oct2nd2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,10,2019,1,,,14,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct2nd2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,10,2019,1,2,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct3rd2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,3,10,2019,1,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct3rd2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,3,10,2019,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct4th2019 (3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,4,10,2019,1,,,,,,,7,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct4th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,4,10,2019,,1,,,,,,4,,,,,,1,,,,,,,8,,,,,1,,,1,,,,,,,,,,
Oct4th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,4,10,2019,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct7th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,7,10,2019,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct7th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,7,10,2019,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct9th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,9,10,2019,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct15th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,15,10,2019,1,2,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
Oct15th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,15,10,2019,,1,,2,,,,,,,,,,,,,,,,,1,,2,,2,,,,,,,,,,,,,,
Oct17th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,17,10,2019,,1,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
Oct21st2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,21,10,2019,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
Oct22nd2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,22,10,2019,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct25th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,25,10,2019,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct28th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,28,10,2019,,,,10,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
Oct30th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,10,2019,,1,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1st2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,1,11,2019,,,,1,1,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov6th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,6,11,2019,,,,15,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Nov12th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,12,11,2019,1,1,,1,,,8,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
Nov13th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,13,11,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov15th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,15,11,2019,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov15th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,15,11,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov16th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,16,11,2019,,,,2,,,1,,,,,,,1,,,,,,,11,,,,,,,,1,,,,,,,,,,
Nov19th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,19,11,2019,,1,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov21st2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,21,11,2019,,1,,,,,,,,,,,,2,,,,,,,8,,,,,,1,4,1,,,,,,,,,,
Nov21st2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,21,11,2019,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov24th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,24,11,2019,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov24th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,24,11,2019,,,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov26th2019 (2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,26,11,2019,,1,,2,,1,,1,,,,,,,,,,2,,,34,,,,1,,3,1,,,,,,,,,,,
Nov27th2019(3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,27,11,2019,,1,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Nov26th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,26,11,2019,,1,,,1,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,
Nov27th2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,27,11,2019,,,,,1,3,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Nov27th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,27,11,2019,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov30th2019(6).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,11,2019,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov29th2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,29,11,2019,,,,1,,9,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Nov30th2019 (5).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,11,2019,1,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov29th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,29,11,2019,1,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov30th2019(3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,11,2019,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov30th2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,11,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1st2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,1,12,2019,2,5,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1st2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,1,12,2019,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec2nd2019(3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,12,2019,1,2,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec2nd2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,12,2019,1,1,,12,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec2nd2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,12,2019,1,,,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Dec3rd2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,3,12,2019,1,2,,,,1,1,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Dec4th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,4,12,2019,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec5th2019(3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,5,12,2019,2,2,,5,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec5th2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,5,12,2019,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Dec5th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,5,12,2019,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Dec6th2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,6,12,2019,1,1,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec6th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,6,12,2019,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec7th2019(3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,7,12,2019,1,2,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
Dec7th2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,7,12,2019,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec8th2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,8,12,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec7th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,7,12,2019,,3,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,
Dec8th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,8,12,2019,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec9th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,9,12,2019,,3,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec10th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,10,12,2019,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec11th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,11,12,2019,,,,1,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Dec12th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,12,12,2019,,2,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec13th2019(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,13,12,2019,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec13th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,13,12,2019,,1,,,2,,,4,,,,,,11,,,,,,,,,,,,,,,,,,1,,,,,,,
Dec15th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,15,12,2019,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec17th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,17,12,2019,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec26th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,26,12,2019,1,2,,,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec28th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,28,12,2019,1,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
Dec29th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,29,12,2019,,,,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec30th2019.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,12,2019,1,1,,,,1,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Jan1st2020(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,1,1,2020,1,,,,1,1,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1st2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,1,1,2020,,1,,,3,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Jan2nd2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,2,1,2020,,1,,,,1,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Jan3rd2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,3,1,2020,1,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan7th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,7,1,2020,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Jan8th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,8,1,2020,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan12th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,12,1,2020,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
Jan14th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,14,1,2020,,,,,1,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Jan15th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,15,1,2020,1,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
Jan19th2020(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,19,1,2020,1,2,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan19th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,19,1,2020,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan23rdth2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,23,1,2020,,,,1,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Jan26th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,26,1,2020,1,,,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Jan28th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,28,1,2020,,,,,2,1,,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,
Jan29th2020(3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,29,1,2020,,,,,1,2,1,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
Jan29th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,29,1,2020,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan30th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,30,1,2020,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan31st2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,31,1,2020,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,
Feb4th2020(3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,4,2,2020,,,,3,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Feb4th2020(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,4,2,2020,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,
Feb5th2020(3).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,5,2,2020,1,1,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,
Feb5th2020(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,5,2,2020,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb5th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,5,2,2020,,,,,2,1,,,,,,,,6,,,,,,,1,,,,,,1,,,,,,,,,,,,
Feb8th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,8,2,2020,1,,,3,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb11th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,11,2,2020,,,,,1,1,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,
Feb12th2020(2).jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,12,2,2020,,,,2,1,2,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
Feb12th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,12,2,2020,,2,,,,,,,,,,,,3,,,,,,,9,,,,,,,,,,,1,,,,,,,
Feb13th2020.jpg,South Florida,Deerfield Beach,Bolo Sportfishing,Layout,13,2,2020,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
