region,marina,company,photo_type,photo_ID,day,month,year,Unk_Mahi,M_mahi_gaffers,F_mahi_gaffers,mahi_bailers,wahoo,Tuna_Complex,Kingfish,Triggerfish ,Tilefish,Rainbow_Runner,Amberjack_Complex,Grouper_Complex,Black_Sea_Bass,Barracuda,Cobia,Bluefish,Spanish_Mackerel,Swordfish,Ribbonfish,Blackbelly_Rosefish,Marlin,Sailfish
North Carolina,Pirate's Cove Marina,,Layout,70619,6,7,2019,1,,,,,13,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70719,7,7,2019,,1,,,2,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070819_2,8,7,2019,1,,,2,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70819,8,7,2019,,,,,1,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071019_4,10,7,2019,2,1,,,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071019_3,10,7,2019,1,,,,,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071019_2,10,7,2019,1,,,,,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,71019,10,7,2019,5,,1,1,,7,,,,,,,,2,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071119_3,11,7,2019,,,,,2,13,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071119_2,11,7,2019,1,,,2,,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,71119,11,7,2019,3,1,,,1,15,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,71219,12,7,2019,9,2,,2,,8,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071319_2,13,7,2019,,,,,1,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,71319,13,7,2019,1,,,24,1,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071419_2,14,7,2019,2,,,,,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,71419,14,7,2019,4,,,30,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071519_4,15,7,2019,3,,,3,1,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071519_3,15,7,2019,1,,,2,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071519_2,15,7,2019,1,1,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,71519,15,7,2019,6,,,,1,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071619_3,16,7,2019,2,,,,1,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071619_2,16,7,2019,1,,,,,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,71619,16,7,2019,3,2,,,2,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071719_3,17,7,2019,1,,,15,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,071719_2,17,7,2019,2,1,,26,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,71719,17,7,2019,10,,,40,2,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,71919,19,7,2019,1,,,,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,072019_4,20,7,2019,1,1,,,1,18,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,072019_3,20,7,2019,,,1,,1,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,072019_2,20,7,2019,,1,1,,1,19,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,72019,20,7,2019,1,,,,1,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,072119_3,21,7,2019,2,,,,1,10,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,072119_2,21,7,2019,3,,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,72119,21,7,2019,1,,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,72219,22,7,2019,,,,,1,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,072419_2,24,7,2019,,,,1,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,72419,24,7,2019,1,,,,1,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,72619,26,7,2019,,,,28,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,72819,28,7,2019,1,,,,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,072919_4,29,7,2019,6,1,1,,,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,072919_3,29,7,2019,40,,,18,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,072919_2,29,7,2019,1,,,,,8,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,073019_5,30,7,2019,27,,,11,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,073019_4,30,7,2019,30,,,15,,5,,,,,,,,1,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,073019_3,30,7,2019,31,,,13,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,073019_2,30,7,2019,35,,,35,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,73019,30,7,2019,2,,,,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080119_6,1,8,2019,12,1,,40,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080119_5,1,8,2019,4,,,,,,,,,,,,,,,,,1,,,,
North Carolina,Pirate's Cove Marina,,Layout,080119_4,1,8,2019,33,1,,15,3,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080119_3,1,8,2019,40,,,25,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080119_2,1,8,2019,50,,,15,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,80119,1,8,2019,12,,,30,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080219_1,2,8,2019,,,,27,,,,,10,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,80219,2,8,2019,30,,,18,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080319_3,3,8,2019,,,,30,,,,,,,,,,,,,5,,1,,,
North Carolina,Pirate's Cove Marina,,Layout,080319_2,3,8,2019,2,,,58,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,80319,3,8,2019,,,,51,1,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080419_2,4,8,2019,7,,,29,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,80419,4,8,2019,5,,,44,,,,,4,,,3,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080519_5,5,8,2019,10,,,2,,,,,18,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080519_4,5,8,2019,20,,,10,,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080519_3,5,8,2019,35,,,12,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080519_2,5,8,2019,5,,,40,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,80519,5,8,2019,40,1,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080619_6,6,8,2019,6,,,25,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080619_5,6,8,2019,,,,14,,,1,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080619_4,6,8,2019,,1,,15,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080619_2,6,8,2019,20,,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,80619,6,8,2019,1,,,4,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080719_3,7,8,2019,,,,9,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080719_2,7,8,2019,,,,,1,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,80719,7,8,2019,1,,,4,1,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,80819,8,8,2019,15,,,7,1,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080919_5,9,8,2019,36,,,19,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080919_4,9,8,2019,3,,,35,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080919_3,9,8,2019,,,,36,,,,,19,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,080919_2,9,8,2019,4,1,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,80919,9,8,2019,10,,,33,,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,081019_2,10,8,2019,,,,54,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,81019,10,8,2019,,,,60,1,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,81119,11,8,2019,9,,,45,,1,2,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,081919_6,19,8,2019,,,,60,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,081919_5,19,8,2019,15,,,40,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,081919_4,19,8,2019,7,,,50,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,081919_3,19,8,2019,5,,,47,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,081919_2,19,8,2019,9,,,42,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,81919,19,8,2019,,,,21,,,,,16,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,082019_3,20,8,2019,1,1,,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,082019_2,20,8,2019,2,,,1,2,8,,,14,,,,6,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,82019,20,8,2019,20,,,35,1,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,82119,21,8,2019,10,,,45,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,082219_3,22,8,2019,,,,55,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,082219_2,22,8,2019,,,,18,,,,,17,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,82219,22,8,2019,,,,,1,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,082819_3,28,8,2019,7,,,4,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,082819_2,28,8,2019,,,,,1,28,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,82819,28,8,2019,4,,,2,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,083119_2,31,8,2019,4,2,2,2,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,83119,31,8,2019,15,,,10,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,90219,2,9,2019,4,,,1,1,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,90319,3,9,2019,2,2,1,6,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091119_4,11,9,2019,20,,,40,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091119_3,11,9,2019,10,,,37,,10,,,,1,2,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091119_2,11,9,2019,5,,,17,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,91119,11,9,2019,3,,,36,1,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,91219,12,9,2019,10,,,45,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091319_2,13,9,2019,13,,,33,,3,,,10,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,91319,13,9,2019,10,1,,37,,28,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,91419,14,9,2019,,,,1,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091519_4,15,9,2019,25,1,2,13,1,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091519_3,15,9,2019,,,,27,,,,,,,,,,,,,,1,,31,,
North Carolina,Pirate's Cove Marina,,Layout,091519_2,15,9,2019,5,,,31,1,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,91519,15,9,2019,3,,,24,,8,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091619_6,16,9,2019,13,,,7,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091619_5,16,9,2019,,,,1,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091619_4,16,9,2019,7,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091619_3,16,9,2019,35,,,25,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,091619_2,16,9,2019,20,,,16,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,91619,16,9,2019,16,,,10,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,91719,17,9,2019,10,,,60,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092119_3,21,9,2019,5,,,,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092119_2,21,9,2019,10,,,60,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,92119,21,9,2019,15,2,4,34,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092219_3,22,9,2019,2,,,4,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092219_2,22,9,2019,7,,,9,1,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092319_2,23,9,2019,7,,,37,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,92319,23,9,2019,15,,,35,,,,,,,2,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092419_3,24,9,2019,10,,1,43,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092419_2,24,9,2019,5,,,39,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,92419,24,9,2019,10,,,15,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092619_4,26,9,2019,,,,,2,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092619_3,26,9,2019,18,,,32,,1,,,,,2,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092619_2,26,9,2019,20,,,20,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,92619,26,9,2019,,,,4,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092719_4,27,9,2019,,,,1,,29,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092719_3,27,9,2019,5,,,42,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,092719_2,27,9,2019,10,,,13,,1,,,,,4,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,92719,27,9,2019,8,,,37,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,92819,28,9,2019,6,,,39,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,100119,1,10,2019,7,,1,28,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,100219_2,2,10,2019,5,1,,46,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,100219,2,10,2019,6,,,43,,,,,,,7,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,100319,3,10,2019,,,,49,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101319_4,13,10,2019,30,1,,12,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101319_3,13,10,2019,15,1,2,41,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101319_2,13,10,2019,20,,,37,,2,2,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101319,13,10,2019,13,,,55,,,1,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101419,14,10,2019,8,,,16,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101519,15,10,2019,,,,1,8,21,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101819,18,10,2019,7,,,39,1,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101919_5,19,10,2019,,,,2,,23,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101919_4,19,10,2019,2,1,1,1,,22,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101919_3,19,10,2019,4,,,34,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101919_2,19,10,2019,6,,,22,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,101919,19,10,2019,,,,55,,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102219_2,22,10,2019,4,,,36,4,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102219,22,10,2019,,,,39,3,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102519_2,25,10,2019,,,,3,,6,4,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102519,25,10,2019,,,,10,1,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102619_8,26,10,2019,1,,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102619_7,26,10,2019,2,,,,1,17,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102619_6,26,10,2019,2,,,,3,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102619_5,26,10,2019,,,,,1,10,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102619_4,26,10,2019,,,,,2,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102619_3,26,10,2019,,,,,4,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102619_2,26,10,2019,,,1,,7,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102619,26,10,2019,,,,,3,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102819,28,10,2019,,,,1,,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102919_2,29,10,2019,6,,,,,17,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,102919,29,10,2019,1,,,1,1,18,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,103019_3,30,10,2019,,,,,6,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,103019_2,30,10,2019,,,,,6,17,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,103019,30,10,2019,,,,,3,11,1,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,110219_3,2,11,2019,1,,,,,12,,,,,,,,,,,,,,,1,
North Carolina,Pirate's Cove Marina,,Layout,110219_2,2,11,2019,,,,,1,22,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,110219,2,11,2019,,,,,2,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,110419,4,11,2019,,,,,4,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,110719,7,11,2019,1,,,44,6,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,111019,10,11,2019,,,,2,,20,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,111519,15,11,2019,,,,,2,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,112419,24,11,2019,9,,,8,,24,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,112619,26,11,2019,1,,,,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,31920,19,3,2020,2,,,,1,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,042820_3,28,4,2020,5,,,,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,042820_2,28,4,2020,8,,,,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,042820_1,28,4,2020,9,,,,,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,42820,28,4,2020,15,,,,,20,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,50520,5,5,2020,2,,,,,13,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050820_2,8,5,2020,10,,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,50820,8,5,2020,7,,,,,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051020_2,10,5,2020,,1,1,,,15,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51020,10,5,2020,1,,,,,20,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51120,11,5,2020,13,1,1,,,13,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051420_3,14,5,2020,19,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051420_2,14,5,2020,1,,,,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51420,14,5,2020,7,,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051620_2,16,5,2020,1,,,,,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51620,16,5,2020,14,,,,,8,2,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051720_5,17,5,2020,2,,,,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051720_4,17,5,2020,21,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051720_3,17,5,2020,2,1,1,,,8,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051720_2,17,5,2020,5,,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51720,17,5,2020,2,,,,,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052320_6,23,5,2020,2,1,,,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052320_5,23,5,2020,8,1,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052320_4,23,5,2020,,,1,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052320_3,23,5,2020,8,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052320_2,23,5,2020,2,,,,1,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52320,23,5,2020,3,,,,,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052420_5,24,5,2020,1,1,1,1,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052420_4,24,5,2020,6,,,,,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052420_3,24,5,2020,4,,,,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052420_2,24,5,2020,2,1,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52420,24,5,2020,6,,,,,5,,,,,,,,1,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52520,25,5,2020,3,,,4,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060220_3,2,6,2020,,1,,,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060220_1,2,6,2020,1,,,,,28,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60220,2,6,2020,1,,,,,18,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60420(2),4,6,2020,25,,,10,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60420,4,6,2020,,,1,,,18,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060520_6,5,6,2020,,1,1,,,17,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060520_5,5,6,2020,,,1,,,10,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060520_4,5,6,2020,1,,,,,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060520_3,5,6,2020,2,,,,,10,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060520_2,5,6,2020,3,,,1,,10,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60520,5,6,2020,4,,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60620,6,6,2020,2,,,,,13,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060720_3,7,6,2020,,1,,,,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060720_2,7,6,2020,1,,,,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60720,7,6,2020,,,1,,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60920,9,6,2020,3,,,9,,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061020_2,10,6,2020,11,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61020,10,6,2020,1,,,,,2,,,,,,,,,,,,,,,,
